target_type,target,horizon,pc_count,model,pc,coef
raw_sector_return,Industrials,1,10,Lasso,PC10,0.0
raw_sector_return,Industrials,1,10,ElasticNet,PC1,-0.0
raw_sector_return,Industrials,1,10,ElasticNet,PC2,0.0
raw_sector_return,Industrials,1,10,ElasticNet,PC3,0.0
raw_sector_return,Industrials,1,10,ElasticNet,PC4,-0.0
raw_sector_return,Industrials,1,10,ElasticNet,PC5,0.0
raw_sector_return,Industrials,1,10,ElasticNet,PC6,0.0
raw_sector_return,Industrials,1,10,ElasticNet,PC7,0.0
raw_sector_return,Industrials,1,10,ElasticNet,PC8,-0.0
raw_sector_return,Industrials,1,10,ElasticNet,PC9,0.0
raw_sector_return,Industrials,1,10,ElasticNet,PC10,0.0
raw_sector_return,Technology,1,10,OLS,PC1,0.0029992532345004645
raw_sector_return,Technology,1,10,OLS,PC2,0.005029914120000598
raw_sector_return,Technology,1,10,OLS,PC3,0.012016250536622558
raw_sector_return,Technology,1,10,OLS,PC4,-0.007162517058993966
raw_sector_return,Technology,1,10,OLS,PC5,0.014377413643233868
raw_sector_return,Technology,1,10,OLS,PC6,-0.008378246313335428
raw_sector_return,Technology,1,10,OLS,PC7,0.00738743015667088
raw_sector_return,Technology,1,10,OLS,PC8,-0.011879487574612123
raw_sector_return,Technology,1,10,OLS,PC9,0.012702192942541496
raw_sector_return,Technology,1,10,OLS,PC10,-0.007339175088787827
raw_sector_return,Technology,1,10,Ridge,PC1,-0.0006385529076109948
raw_sector_return,Technology,1,10,Ridge,PC2,3.010837823792621e-05
raw_sector_return,Technology,1,10,Ridge,PC3,0.000647368929339985
raw_sector_return,Technology,1,10,Ridge,PC4,-0.0002898838989998848
raw_sector_return,Technology,1,10,Ridge,PC5,0.0008623611931679049
raw_sector_return,Technology,1,10,Ridge,PC6,-0.000533001475621591
raw_sector_return,Technology,1,10,Ridge,PC7,0.0004637080753608896
raw_sector_return,Technology,1,10,Ridge,PC8,-0.0007905712272410003
raw_sector_return,Technology,1,10,Ridge,PC9,0.00038939939766003887
raw_sector_return,Technology,1,10,Ridge,PC10,-0.0005532142200403257
raw_sector_return,Technology,1,10,Lasso,PC1,-0.0
raw_sector_return,Technology,1,10,Lasso,PC2,0.0
raw_sector_return,Technology,1,10,Lasso,PC3,0.0
raw_sector_return,Technology,1,10,Lasso,PC4,-0.0
raw_sector_return,Technology,1,10,Lasso,PC5,0.0
raw_sector_return,Technology,1,10,Lasso,PC6,-0.0
raw_sector_return,Technology,1,10,Lasso,PC7,0.0
raw_sector_return,Technology,1,10,Lasso,PC8,-0.0
raw_sector_return,Technology,1,10,Lasso,PC9,0.0
raw_sector_return,Technology,1,10,Lasso,PC10,-0.0
raw_sector_return,Technology,1,10,ElasticNet,PC1,-0.0
raw_sector_return,Technology,1,10,ElasticNet,PC2,0.0
raw_sector_return,Technology,1,10,ElasticNet,PC3,0.0
raw_sector_return,Technology,1,10,ElasticNet,PC4,-0.0
raw_sector_return,Technology,1,10,ElasticNet,PC5,0.0
raw_sector_return,Technology,1,10,ElasticNet,PC6,-0.0
raw_sector_return,Technology,1,10,ElasticNet,PC7,0.0
raw_sector_return,Technology,1,10,ElasticNet,PC8,-0.0
raw_sector_return,Technology,1,10,ElasticNet,PC9,0.0
raw_sector_return,Technology,1,10,ElasticNet,PC10,-0.0
raw_sector_return,Consumer Staples,1,10,OLS,PC1,0.006189237082200417
raw_sector_return,Consumer Staples,1,10,OLS,PC2,0.010978694051819055
raw_sector_return,Consumer Staples,1,10,OLS,PC3,0.008605988079801006
raw_sector_return,Consumer Staples,1,10,OLS,PC4,-0.0026719114770597033
raw_sector_return,Consumer Staples,1,10,OLS,PC5,0.00455594975883716
raw_sector_return,Consumer Staples,1,10,OLS,PC6,0.002464716801462688
raw_sector_return,Consumer Staples,1,10,OLS,PC7,0.0005374925688203053
raw_sector_return,Consumer Staples,1,10,OLS,PC8,-0.0022384683830308947
raw_sector_return,Consumer Staples,1,10,OLS,PC9,0.011062672770929483
raw_sector_return,Consumer Staples,1,10,OLS,PC10,0.004108785932618419
raw_sector_return,Consumer Staples,1,10,Ridge,PC1,-0.00038978049493694527
raw_sector_return,Consumer Staples,1,10,Ridge,PC2,0.00025723633423456975
raw_sector_return,Consumer Staples,1,10,Ridge,PC3,0.00022433950145187665
raw_sector_return,Consumer Staples,1,10,Ridge,PC4,-9.523567449433296e-05
raw_sector_return,Consumer Staples,1,10,Ridge,PC5,0.0002551287873884353
raw_sector_return,Consumer Staples,1,10,Ridge,PC6,0.0001934041980737661
raw_sector_return,Consumer Staples,1,10,Ridge,PC7,-6.87045696438771e-05
raw_sector_return,Consumer Staples,1,10,Ridge,PC8,-0.0001370252393519247
raw_sector_return,Consumer Staples,1,10,Ridge,PC9,0.00037136124678591214
raw_sector_return,Consumer Staples,1,10,Ridge,PC10,0.00027178610500014393
raw_sector_return,Consumer Staples,1,10,Lasso,PC1,-0.0
raw_sector_return,Consumer Staples,1,10,Lasso,PC2,0.0
raw_sector_return,Consumer Staples,1,10,Lasso,PC3,0.0
raw_sector_return,Consumer Staples,1,10,Lasso,PC4,-0.0
raw_sector_return,Consumer Staples,1,10,Lasso,PC5,0.0
raw_sector_return,Consumer Staples,1,10,Lasso,PC6,0.0
raw_sector_return,Consumer Staples,1,10,Lasso,PC7,-0.0
raw_sector_return,Consumer Staples,1,10,Lasso,PC8,-0.0
raw_sector_return,Consumer Staples,1,10,Lasso,PC9,0.0
raw_sector_return,Consumer Staples,1,10,Lasso,PC10,0.0
raw_sector_return,Consumer Staples,1,10,ElasticNet,PC1,-0.0
raw_sector_return,Consumer Staples,1,10,ElasticNet,PC2,0.0
raw_sector_return,Consumer Staples,1,10,ElasticNet,PC3,0.0
raw_sector_return,Consumer Staples,1,10,ElasticNet,PC4,-0.0
raw_sector_return,Consumer Staples,1,10,ElasticNet,PC5,0.0
raw_sector_return,Consumer Staples,1,10,ElasticNet,PC6,0.0
raw_sector_return,Consumer Staples,1,10,ElasticNet,PC7,-0.0
raw_sector_return,Consumer Staples,1,10,ElasticNet,PC8,-0.0
raw_sector_return,Consumer Staples,1,10,ElasticNet,PC9,0.0
raw_sector_return,Consumer Staples,1,10,ElasticNet,PC10,0.0
raw_sector_return,Real Estate,1,10,OLS,PC1,0.008906816552802573
raw_sector_return,Real Estate,1,10,OLS,PC2,0.012854876732379313
raw_sector_return,Real Estate,1,10,OLS,PC3,0.01120574221272913
raw_sector_return,Real Estate,1,10,OLS,PC4,-0.006885876833097162
raw_sector_return,Real Estate,1,10,OLS,PC5,0.004461838550945068
raw_sector_return,Real Estate,1,10,OLS,PC6,0.0007257389016232052
raw_sector_return,Real Estate,1,10,OLS,PC7,0.0011545873128901423
raw_sector_return,Real Estate,1,10,OLS,PC8,-0.002678069906606847
raw_sector_return,Real Estate,1,10,OLS,PC9,0.01701220392755646
raw_sector_return,Real Estate,1,10,OLS,PC10,-0.00039476899854040806
raw_sector_return,Real Estate,1,10,Ridge,PC1,-0.0004571587084631835
raw_sector_return,Real Estate,1,10,Ridge,PC2,0.00019887125313984924
raw_sector_return,Real Estate,1,10,Ridge,PC3,0.00026006490841586495
raw_sector_return,Real Estate,1,10,Ridge,PC4,-0.00038250778591618774
raw_sector_return,Real Estate,1,10,Ridge,PC5,8.778937369747563e-05
raw_sector_return,Real Estate,1,10,Ridge,PC6,0.00011632583706467451
raw_sector_return,Real Estate,1,10,Ridge,PC7,7.862305882048925e-06
raw_sector_return,Real Estate,1,10,Ridge,PC8,-0.00011674831164362436
raw_sector_return,Real Estate,1,10,Ridge,PC9,0.0006951936232518068
raw_sector_return,Real Estate,1,10,Ridge,PC10,-0.0001157349523192979
raw_sector_return,Real Estate,1,10,Lasso,PC1,-0.0
raw_sector_return,Real Estate,1,10,Lasso,PC2,0.0
raw_sector_return,Real Estate,1,10,Lasso,PC3,0.0
raw_sector_return,Real Estate,1,10,Lasso,PC4,-0.0
raw_sector_return,Real Estate,1,10,Lasso,PC5,0.0
raw_sector_return,Real Estate,1,10,Lasso,PC6,0.0
raw_sector_return,Real Estate,1,10,Lasso,PC7,0.0
raw_sector_return,Real Estate,1,10,Lasso,PC8,-0.0
raw_sector_return,Real Estate,1,10,Lasso,PC9,0.0
raw_sector_return,Real Estate,1,10,Lasso,PC10,-0.0
raw_sector_return,Real Estate,1,10,ElasticNet,PC1,-0.0
raw_sector_return,Real Estate,1,10,ElasticNet,PC2,0.0
raw_sector_return,Real Estate,1,10,ElasticNet,PC3,0.0
raw_sector_return,Real Estate,1,10,ElasticNet,PC4,-0.0
raw_sector_return,Real Estate,1,10,ElasticNet,PC5,0.0
raw_sector_return,Real Estate,1,10,ElasticNet,PC6,0.0
raw_sector_return,Real Estate,1,10,ElasticNet,PC7,0.0
raw_sector_return,Real Estate,1,10,ElasticNet,PC8,-0.0
raw_sector_return,Real Estate,1,10,ElasticNet,PC9,0.0
raw_sector_return,Real Estate,1,10,ElasticNet,PC10,-0.0
raw_sector_return,Utilities,1,10,OLS,PC1,0.003307292469226681
raw_sector_return,Utilities,1,10,OLS,PC2,0.006518022794037022
raw_sector_return,Utilities,1,10,OLS,PC3,0.007184581344884092
raw_sector_return,Utilities,1,10,OLS,PC4,0.000727919122228274
raw_sector_return,Utilities,1,10,OLS,PC5,0.0013379736592192438
raw_sector_return,Utilities,1,10,OLS,PC6,0.005457629381421195
raw_sector_return,Utilities,1,10,OLS,PC7,0.0029715293383716325
raw_sector_return,Utilities,1,10,OLS,PC8,0.0005012866397029013
raw_sector_return,Utilities,1,10,OLS,PC9,0.006359235824077723
raw_sector_return,Utilities,1,10,OLS,PC10,0.0010869171829173878
raw_sector_return,Utilities,1,10,Ridge,PC1,-0.00025854609837577873
raw_sector_return,Utilities,1,10,Ridge,PC2,7.837708392555372e-05
raw_sector_return,Utilities,1,10,Ridge,PC3,0.0003181454444360996
raw_sector_return,Utilities,1,10,Ridge,PC4,7.559893043718416e-05
raw_sector_return,Utilities,1,10,Ridge,PC5,5.007093184320731e-05
raw_sector_return,Utilities,1,10,Ridge,PC6,0.00047508465412112784
raw_sector_return,Utilities,1,10,Ridge,PC7,0.00019999487434152583
raw_sector_return,Utilities,1,10,Ridge,PC8,4.668291586910551e-05
raw_sector_return,Utilities,1,10,Ridge,PC9,0.00023262494087513696
raw_sector_return,Utilities,1,10,Ridge,PC10,-1.4778614711531531e-05
raw_sector_return,Utilities,1,10,Lasso,PC1,-0.0
raw_sector_return,Utilities,1,10,Lasso,PC2,0.0
raw_sector_return,Utilities,1,10,Lasso,PC3,0.0
raw_sector_return,Utilities,1,10,Lasso,PC4,0.0
raw_sector_return,Utilities,1,10,Lasso,PC5,0.0
raw_sector_return,Utilities,1,10,Lasso,PC6,0.0
raw_sector_return,Utilities,1,10,Lasso,PC7,0.0
raw_sector_return,Utilities,1,10,Lasso,PC8,0.0
raw_sector_return,Utilities,1,10,Lasso,PC9,0.0
raw_sector_return,Utilities,1,10,Lasso,PC10,-0.0
raw_sector_return,Utilities,1,10,ElasticNet,PC1,-0.0
raw_sector_return,Utilities,1,10,ElasticNet,PC2,0.0
raw_sector_return,Utilities,1,10,ElasticNet,PC3,0.0
raw_sector_return,Utilities,1,10,ElasticNet,PC4,0.0
raw_sector_return,Utilities,1,10,ElasticNet,PC5,0.0
raw_sector_return,Utilities,1,10,ElasticNet,PC6,0.0
raw_sector_return,Utilities,1,10,ElasticNet,PC7,0.0
raw_sector_return,Utilities,1,10,ElasticNet,PC8,0.0
raw_sector_return,Utilities,1,10,ElasticNet,PC9,0.0
raw_sector_return,Utilities,1,10,ElasticNet,PC10,-0.0
raw_sector_return,Health Care,1,10,OLS,PC1,0.00037765988829100263
raw_sector_return,Health Care,1,10,OLS,PC2,0.005185477863947008
raw_sector_return,Health Care,1,10,OLS,PC3,0.0016974949762137402
raw_sector_return,Health Care,1,10,OLS,PC4,-0.0023569789898825054
raw_sector_return,Health Care,1,10,OLS,PC5,0.0037535584076081653
raw_sector_return,Health Care,1,10,OLS,PC6,0.004127017465672113
raw_sector_return,Health Care,1,10,OLS,PC7,0.00048349652741422593
raw_sector_return,Health Care,1,10,OLS,PC8,-0.0024454071036455766
raw_sector_return,Health Care,1,10,OLS,PC9,0.0058319364523727
raw_sector_return,Health Care,1,10,OLS,PC10,-0.00011475662082351446
raw_sector_return,Health Care,1,10,Ridge,PC1,-0.00037631403738724916
raw_sector_return,Health Care,1,10,Ridge,PC2,0.00025662438728463687
raw_sector_return,Health Care,1,10,Ridge,PC3,-1.886529217117451e-05
raw_sector_return,Health Care,1,10,Ridge,PC4,-0.00011602309163166503
raw_sector_return,Health Care,1,10,Ridge,PC5,0.00020670282468761712
raw_sector_return,Health Care,1,10,Ridge,PC6,0.0003517549413666838
raw_sector_return,Health Care,1,10,Ridge,PC7,-3.793085684020076e-06
raw_sector_return,Health Care,1,10,Ridge,PC8,-0.00018837511648105862
raw_sector_return,Health Care,1,10,Ridge,PC9,0.0003018288592120495
raw_sector_return,Health Care,1,10,Ridge,PC10,-5.332422851952958e-05
raw_sector_return,Health Care,1,10,Lasso,PC1,-0.0
raw_sector_return,Health Care,1,10,Lasso,PC2,0.0
raw_sector_return,Health Care,1,10,Lasso,PC3,-0.0
raw_sector_return,Health Care,1,10,Lasso,PC4,-0.0
raw_sector_return,Health Care,1,10,Lasso,PC5,0.0
raw_sector_return,Health Care,1,10,Lasso,PC6,0.0
raw_sector_return,Health Care,1,10,Lasso,PC7,-0.0
raw_sector_return,Health Care,1,10,Lasso,PC8,-0.0
raw_sector_return,Health Care,1,10,Lasso,PC9,0.0
raw_sector_return,Health Care,1,10,Lasso,PC10,-0.0
raw_sector_return,Health Care,1,10,ElasticNet,PC1,-0.0
raw_sector_return,Health Care,1,10,ElasticNet,PC2,0.0
raw_sector_return,Health Care,1,10,ElasticNet,PC3,-0.0
raw_sector_return,Health Care,1,10,ElasticNet,PC4,-0.0
raw_sector_return,Health Care,1,10,ElasticNet,PC5,0.0
raw_sector_return,Health Care,1,10,ElasticNet,PC6,0.0
raw_sector_return,Health Care,1,10,ElasticNet,PC7,-0.0
raw_sector_return,Health Care,1,10,ElasticNet,PC8,-0.0
raw_sector_return,Health Care,1,10,ElasticNet,PC9,0.0
raw_sector_return,Health Care,1,10,ElasticNet,PC10,-0.0
raw_sector_return,Consumer Discretionary,1,10,OLS,PC1,-0.004952145286541224
raw_sector_return,Consumer Discretionary,1,10,OLS,PC2,0.003982450138584282
raw_sector_return,Consumer Discretionary,1,10,OLS,PC3,0.00019162320415070866
raw_sector_return,Consumer Discretionary,1,10,OLS,PC4,-0.004494169807933218
raw_sector_return,Consumer Discretionary,1,10,OLS,PC5,0.010822440398748507
raw_sector_return,Consumer Discretionary,1,10,OLS,PC6,0.0038899276337249983
raw_sector_return,Consumer Discretionary,1,10,OLS,PC7,0.002190191395596153
raw_sector_return,Consumer Discretionary,1,10,OLS,PC8,-0.010098513374114725
raw_sector_return,Consumer Discretionary,1,10,OLS,PC9,0.010683480509258415
raw_sector_return,Consumer Discretionary,1,10,OLS,PC10,-0.0019292217699175423
raw_sector_return,Consumer Discretionary,1,10,Ridge,PC1,-0.0009340119493020452
raw_sector_return,Consumer Discretionary,1,10,Ridge,PC2,0.0003773564189554296
raw_sector_return,Consumer Discretionary,1,10,Ridge,PC3,-5.7587129985485154e-05
raw_sector_return,Consumer Discretionary,1,10,Ridge,PC4,-0.00017211202137137598
raw_sector_return,Consumer Discretionary,1,10,Ridge,PC5,0.0006843518185025214
raw_sector_return,Consumer Discretionary,1,10,Ridge,PC6,0.00038094035062807873
raw_sector_return,Consumer Discretionary,1,10,Ridge,PC7,7.353459976428094e-05
raw_sector_return,Consumer Discretionary,1,10,Ridge,PC8,-0.0007491225752684085
raw_sector_return,Consumer Discretionary,1,10,Ridge,PC9,0.0007360084931156459
raw_sector_return,Consumer Discretionary,1,10,Ridge,PC10,-0.00015241959648911306
raw_sector_return,Consumer Discretionary,1,10,Lasso,PC1,-0.0
raw_sector_return,Consumer Discretionary,1,10,Lasso,PC2,0.0
raw_sector_return,Consumer Discretionary,1,10,Lasso,PC3,-0.0
raw_sector_return,Consumer Discretionary,1,10,Lasso,PC4,-0.0
raw_sector_return,Consumer Discretionary,1,10,Lasso,PC5,0.0
raw_sector_return,Consumer Discretionary,1,10,Lasso,PC6,0.0
raw_sector_return,Consumer Discretionary,1,10,Lasso,PC7,0.0
raw_sector_return,Consumer Discretionary,1,10,Lasso,PC8,-0.0
raw_sector_return,Consumer Discretionary,1,10,Lasso,PC9,0.0
raw_sector_return,Consumer Discretionary,1,10,Lasso,PC10,-0.0
raw_sector_return,Consumer Discretionary,1,10,ElasticNet,PC1,-0.0
raw_sector_return,Consumer Discretionary,1,10,ElasticNet,PC2,0.0
raw_sector_return,Consumer Discretionary,1,10,ElasticNet,PC3,-0.0
raw_sector_return,Consumer Discretionary,1,10,ElasticNet,PC4,-0.0
raw_sector_return,Consumer Discretionary,1,10,ElasticNet,PC5,0.0
raw_sector_return,Consumer Discretionary,1,10,ElasticNet,PC6,0.0
raw_sector_return,Consumer Discretionary,1,10,ElasticNet,PC7,0.0
raw_sector_return,Consumer Discretionary,1,10,ElasticNet,PC8,-0.0
raw_sector_return,Consumer Discretionary,1,10,ElasticNet,PC9,0.0
raw_sector_return,Consumer Discretionary,1,10,ElasticNet,PC10,-0.0
raw_sector_return,Materials,1,13,OLS,PC1,-0.007108874262674409
raw_sector_return,Materials,1,13,OLS,PC2,0.0027290244512664778
raw_sector_return,Materials,1,13,OLS,PC3,0.0036514624679080477
raw_sector_return,Materials,1,13,OLS,PC4,-0.001892845259313512
raw_sector_return,Materials,1,13,OLS,PC5,0.004609747811264536
raw_sector_return,Materials,1,13,OLS,PC6,0.006636249912951144
raw_sector_return,Materials,1,13,OLS,PC7,0.004554122822704377
raw_sector_return,Materials,1,13,OLS,PC8,-0.008077563943830648
raw_sector_return,Materials,1,13,OLS,PC9,0.008904474189737808
raw_sector_return,Materials,1,13,OLS,PC10,0.004364335624895363
raw_sector_return,Materials,1,13,OLS,PC11,0.011065212637662124
raw_sector_return,Materials,1,13,OLS,PC12,-0.000707083369926235
raw_sector_return,Materials,1,13,OLS,PC13,-0.0019710245668008797
raw_sector_return,Materials,1,13,Ridge,PC1,-0.001055219898841941
raw_sector_return,Materials,1,13,Ridge,PC2,0.0001354317166937188
raw_sector_return,Materials,1,13,Ridge,PC3,0.0003419381151813307
raw_sector_return,Materials,1,13,Ridge,PC4,-0.000147842235001451
raw_sector_return,Materials,1,13,Ridge,PC5,0.0001352988366381789
raw_sector_return,Materials,1,13,Ridge,PC6,0.0004317358801110641
raw_sector_return,Materials,1,13,Ridge,PC7,0.00026929103745061656
raw_sector_return,Materials,1,13,Ridge,PC8,-0.0005641133483990315
raw_sector_return,Materials,1,13,Ridge,PC9,0.0005654449278292719
raw_sector_return,Materials,1,13,Ridge,PC10,0.00031206111867214777
raw_sector_return,Materials,1,13,Ridge,PC11,0.00065734860339519
raw_sector_return,Materials,1,13,Ridge,PC12,0.00030693351609635116
raw_sector_return,Materials,1,13,Ridge,PC13,-9.054741747487986e-05
raw_sector_return,Materials,1,13,Lasso,PC1,-0.0
raw_sector_return,Materials,1,13,Lasso,PC2,0.0
raw_sector_return,Materials,1,13,Lasso,PC3,0.0
raw_sector_return,Materials,1,13,Lasso,PC4,-0.0
raw_sector_return,Materials,1,13,Lasso,PC5,0.0
raw_sector_return,Materials,1,13,Lasso,PC6,0.0
raw_sector_return,Materials,1,13,Lasso,PC7,0.0
raw_sector_return,Materials,1,13,Lasso,PC8,-0.0
raw_sector_return,Materials,1,13,Lasso,PC9,0.0
raw_sector_return,Materials,1,13,Lasso,PC10,0.0
raw_sector_return,Materials,1,13,Lasso,PC11,0.0
raw_sector_return,Materials,1,13,Lasso,PC12,0.0
raw_sector_return,Materials,1,13,Lasso,PC13,-0.0
raw_sector_return,Materials,1,13,ElasticNet,PC1,-0.0
raw_sector_return,Materials,1,13,ElasticNet,PC2,0.0
raw_sector_return,Materials,1,13,ElasticNet,PC3,0.0
raw_sector_return,Materials,1,13,ElasticNet,PC4,-0.0
raw_sector_return,Materials,1,13,ElasticNet,PC5,0.0
raw_sector_return,Materials,1,13,ElasticNet,PC6,0.0
raw_sector_return,Materials,1,13,ElasticNet,PC7,0.0
raw_sector_return,Materials,1,13,ElasticNet,PC8,-0.0
raw_sector_return,Materials,1,13,ElasticNet,PC9,0.0
raw_sector_return,Materials,1,13,ElasticNet,PC10,0.0
raw_sector_return,Materials,1,13,ElasticNet,PC11,0.0
raw_sector_return,Materials,1,13,ElasticNet,PC12,0.0
raw_sector_return,Materials,1,13,ElasticNet,PC13,-0.0
raw_sector_return,Communication Services,1,13,OLS,PC1,-0.0017403292614700016
raw_sector_return,Communication Services,1,13,OLS,PC2,0.003916403673089366
raw_sector_return,Communication Services,1,13,OLS,PC3,0.0029529117668863503
raw_sector_return,Communication Services,1,13,OLS,PC4,0.003826659798784903
raw_sector_return,Communication Services,1,13,OLS,PC5,0.009263183831956016
raw_sector_return,Communication Services,1,13,OLS,PC6,0.009255328913636028
raw_sector_return,Communication Services,1,13,OLS,PC7,0.005693516839704298
raw_sector_return,Communication Services,1,13,OLS,PC8,-0.010727442269992579
raw_sector_return,Communication Services,1,13,OLS,PC9,0.013012390295251986
raw_sector_return,Communication Services,1,13,OLS,PC10,-0.007150489289080454
raw_sector_return,Communication Services,1,13,OLS,PC11,0.015110958891763797
raw_sector_return,Communication Services,1,13,OLS,PC12,-0.0036042397806347885
raw_sector_return,Communication Services,1,13,OLS,PC13,-0.0006241217365018136
raw_sector_return,Communication Services,1,13,Ridge,PC1,-0.0023363251850538978
raw_sector_return,Communication Services,1,13,Ridge,PC2,-0.00011358977177723762
raw_sector_return,Communication Services,1,13,Ridge,PC3,0.00022692805674741045
raw_sector_return,Communication Services,1,13,Ridge,PC4,0.002173148669294874
raw_sector_return,Communication Services,1,13,Ridge,PC5,0.0018611181754595756
raw_sector_return,Communication Services,1,13,Ridge,PC6,0.002741005027741774
raw_sector_return,Communication Services,1,13,Ridge,PC7,0.0014553563160445884
raw_sector_return,Communication Services,1,13,Ridge,PC8,-0.002918241944042096
raw_sector_return,Communication Services,1,13,Ridge,PC9,0.0029025480539368203
raw_sector_return,Communication Services,1,13,Ridge,PC10,-0.002852318516848944
raw_sector_return,Communication Services,1,13,Ridge,PC11,0.003737458758669526
raw_sector_return,Communication Services,1,13,Ridge,PC12,0.00038051381505618505
